dataset,comparison,miRNA,n_group_a,n_group_b,group_a_label,group_b_label,mean_group_a_log2,mean_group_b_log2,sd_group_a_log2,sd_group_b_log2,log2FC_groupA_minus_groupB,fold_change_groupA_over_groupB,se_log2FC,welch_t,p_welch,q_bh_welch,p_mann_whitney,auc_groupA_high,auc_bootstrap_ci95_low,auc_bootstrap_ci95_high
GSE169170,DSS_vs_DHF,hsa-miR-183-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-184,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-185-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-185-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-186-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-186-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-187-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-188-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-18a-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-18a-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-18b-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-18b-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-1908-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-1909-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-190a-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-190a-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-190b,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-191-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-1910-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-1911-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-1911-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-1912,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-1913,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-1914-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-1914-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-1915-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-192-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-193a-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-193a-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-193b-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-193b-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-194-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-194-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-195-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-196a-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-196a-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-196b-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-198,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-199a-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-199a-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-199b-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-19a-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-19b-2-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-200a-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-200a-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-200b-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-200b-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-200c-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-202-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-202-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-203a-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-203a-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-203b-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-203b-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-204-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-205-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-2052,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-2053,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-208a-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-208b-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-208b-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-20a-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-20b-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-20b-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-21-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-210-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-211-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-2110,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-2114-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-2114-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-2115-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-2115-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-2116-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-2117,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-212-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-214-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-214-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-215-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-216a-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-216a-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-216b-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-216b-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-217,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-218-1-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-218-2-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-218-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-219a-1-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-219a-2-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-219a-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-219b-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-219b-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-22-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-221-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-221-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-222-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-222-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-223-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-224-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-2276-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-2277-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-2355-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-2355-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-23a-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-23a-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-23b-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-23b-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-23c,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-24-1-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-24-2-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-24-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-2467-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-2467-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-25-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-2681-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-2681-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-2682-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-2682-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-26a-1-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-26a-2-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-26a-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-27a-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-27a-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-27b-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-27b-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-28-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-28-5p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-2909,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
GSE169170,DSS_vs_DHF,hsa-miR-296-3p,2.0,3.0,Dengue shock syndrome,Dengue haemorrhagic fever,0.13750352374993502,0.13750352374993502,0.0,0.0,0.0,1.0,0.0,,,,,,,
